id,Descripción,Link
1987,"retrato al aire libre de india nativa norteamericana, retrato de hembra chamánica con sombrero de pluma india y maquillaje colorido, sosteniendo un hacha en sus manos",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280696.jpg
1989,"retrato emocional joven guerrera hermosa mujer en ropa amazónica o guerrero medieval con ramo de flores en lugar de armas cerca de cerezo árbol de flor en jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/emotional-portrait-young-beautiful-warrior-600nw-2444608961.jpg
1990,"
atardecer entre los árboles del pantanal con un niño de la zona practicando la pesca artesanal",https://www.shutterstock.com/image-photo/sunset-among-trees-pantanal-local-600nw-1983284813.jpg
1991,"cuenca, ecuador - 25 de marzo de 2023: feria de artesanía de la provincia de pastaza en cuenca. una joven y hermosa mujer indígena shuar con un vestido típico y pintura facial mira a la cámara.",https://www.shutterstock.com/image-photo/cuenca-ecuador-march-25-2023-600nw-2308323295.jpg
1992,acercamiento de las manos y piernas de las mujeres en joyas étnicas con tambor,https://www.shutterstock.com/image-photo/close-woman-hands-legs-ethnic-600nw-443252044.jpg
1993,hermosa mujer silvestre con pájaro de la flor del paraíso aislado en fondo blanco,https://www.shutterstock.com/image-photo/beautiful-wild-woman-bird-paradise-600nw-10400767.jpg
1996,un joven amazón con un arco en la selva tropical,https://www.shutterstock.com/image-photo/young-amazon-bow-rainforest-600nw-1718617966.jpg
1997,"são luís, maranhão, brasil, febrero de 2022. algunos bolsos de mano para mujeres hechos a mano con fibras de palma buriti",https://www.shutterstock.com/image-photo/brazil-february-2022-some-handbags-600nw-2129260448.jpg
2000,"el pez ángel (pterophyllum scalare) es un pez de agua dulce perteneciente a la familia de los niños, nativo de la cuenca del río amazonas",https://www.shutterstock.com/image-photo/angelfish-pterophyllum-scalare-freshwater-fish-600nw-1862728903.jpg
2004,"kwamalasamutu, surinam - 25 de noviembre de 2016: un hombre indígena muestra su captura de pescado, que capturó usando una lanza tradicional en un río en la selva tropical.",https://www.shutterstock.com/image-photo/kwamalasamutu-suriname-november-25-2016-600nw-2483586275.jpg
2005,"el curandero chamán del grupo étnico dessana posando para una foto después de sus curaciones con las bendiciones de los espíritus del bosque. ciudad de manaos, estado de amazonas, brasil, 11 de noviembre de 2024.",https://www.shutterstock.com/image-photo/shaman-healer-dessana-ethnic-group-600nw-2544033683.jpg
2006,"sidomulyo, lampung selatan, 3 de agosto de 2023 - una mujer con su bebé haciendo azúcar de coco de manera tradicional usando leña y sartén frito",https://www.shutterstock.com/image-photo/sidomulyo-lampung-selatan-august-3rd-600nw-2350182859.jpg
2007,"reserva de vida silvestre cuyabeno, ecuador - 24 de enero de 2023: chamán en la aldea siona de puerto bolívar en la reserva de vida silvestre cuyabeno, fuera del lago agrio",https://www.shutterstock.com/image-photo/cuyabeno-wildlife-reserve-ecuador-january-600nw-2514627319.jpg
2008,"una joven con una cucaracha india y un tomahawk en su mano está parada cerca de un árbol.

",https://www.shutterstock.com/image-photo/young-lady-indian-roach-tomahawk-600nw-2183741849.jpg
2009,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2204591297.jpg
2010,mujer indígena de la tribu uitoto de la amazonia colombiana tejiendo una canasta tradicional,https://www.shutterstock.com/image-photo/indigenous-woman-uitoto-tribe-colombian-600nw-1864428298.jpg
2011,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-275261579.jpg
2012,mujer indígena de la tribu huitoto de pie con canastas hechas a mano,https://www.shutterstock.com/image-photo/indigenous-woman-huitoto-tribe-standing-600nw-1864403677.jpg
2013,"foto del jefe del grupo étnico dessana sosteniendo un tipo de flauta con un llamativo tocado en la cabeza. ciudad de manaos, estado de amazonas, brasil, 11 de noviembre de 2024.",https://www.shutterstock.com/image-photo/photo-chief-dessana-ethnic-group-600nw-2544057435.jpg
2015,mujer hermosa con flor exótica,https://www.shutterstock.com/image-photo/beautiful-woman-exotic-flower-600nw-16213159.jpg
2019,"retrato al aire libre de india nativa americana, retrato de hembra chamánica con sombrero de pluma indio y maquillaje colorido",https://www.shutterstock.com/image-photo/native-american-indian-woman-portrait-600nw-1741280636.jpg
2021,jovencita y hermosa mujer silvestre rezando,https://www.shutterstock.com/image-photo/beatiful-young-wild-woman-praying-600nw-606718223.jpg
2025,"retratos de mujeres jóvenes con patrones tribales que cubren su cuerpo, salvaje y hermoso, mar, arena, negro

",https://www.shutterstock.com/image-photo/portraits-young-woman-tribal-patterns-600nw-1813346905.jpg
2028,"mujer amazónica con cuatro trajes medievales con una lanza en la mano, con pintura de guerra.",https://www.shutterstock.com/image-photo/amazon-woman-fur-medieval-costume-600nw-2275919143.jpg
2029,hermosa chica chamánica tocando el tambor de marco de chamán en la naturaleza.,https://www.shutterstock.com/image-photo/beautiful-shamanic-girl-playing-on-600nw-2039500823.jpg
2031,"los ojos de una mujer indígena brasileña. ciudad de manaus, estado de amazonas, brasil 22 de julio de 2022.",https://www.shutterstock.com/image-photo/photo-indigenous-person-dessana-ethnic-600nw-2181423849.jpg
2032,"un grupo de cinco hombres indígenas del grupo étnico desana o tukuya siendo fotografiados a orillas de un río en su comunidad. ciudad de manaus, brasil 20 de junio de 2024",https://www.shutterstock.com/image-photo/group-five-indigenous-men-desana-600nw-2478922609.jpg
2033,retrato de una joven linda mujer con un perro malamute de alaska en el bosque contra el fondo de la naturaleza,https://www.shutterstock.com/image-photo/portrait-young-pretty-woman-alaskan-600nw-1851802051.jpg
2034,"hombre indígena de la región amazónica del grupo étnico desana o tukuya siendo fotografiado a orillas de un río en la selva amazónica. ciudad de manaos, brasil 25 de junio de 2024.",https://www.shutterstock.com/image-photo/indigenous-man-amazon-region-desana-600nw-2480599529.jpg
2036,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-175503248.jpg
2037,"reserva de vida silvestre cuyabeno, ecuador - 24 de enero de 2023: mujer haciendo pan de yuca en una cocina al aire libre en el pueblo siona de puerto bolívar en la reserva de vida silvestre cuyabeno, fuera del lago agrio",https://www.shutterstock.com/image-photo/cuyabeno-wildlife-reserve-ecuador-january-600nw-2514631045.jpg
2045,"joven latinoamericana se lava el pelo en el río san salvador, en palomino, la guajira, colombia",https://www.shutterstock.com/image-photo/young-latin-woman-washing-her-600nw-1991015018.jpg
2047,"cuatro mujeres de la etnia desana del amazonas sentadas en trajes típicos de su tribu siendo fotografiadas. ciudad de manaos, brasil 12 de junio de 2024.",https://www.shutterstock.com/image-photo/four-women-desana-ethnic-group-600nw-2474279949.jpg
2049,mujer con sombrero indio americano. retrato de cerca de hembra chamánica con sombrero de pluma india,https://www.shutterstock.com/image-photo/woman-wearing-american-indian-hat-600nw-1778656742.jpg
2053,"yogyakarta, indonesia, 26 de febrero de 2023, cinco niños y niñas jugando a orillas del río",https://www.shutterstock.com/image-photo/yogyakartaindonesiafebruary-26-2023five-boys-girls-600nw-2270298213.jpg
2055,"en verano, en un día soleado en el bosque, una niña pequeña.",https://www.shutterstock.com/image-photo/summer-on-bright-sunny-day-600nw-1932981182.jpg
2058,"hombres de la tribu indígena tuyuka de la amazonía en su comunidad dando la bienvenida a los visitantes a sus tierras con ropa y símbolos de su cultura. ciudad de manaos, brasil 5 de junio de 2024",https://www.shutterstock.com/image-photo/men-amazonian-tuyuka-indigenous-tribe-600nw-2471739775.jpg
2059,retrato de niña turista asiática en la selva amazónica en el perú. la foto fue tomada en septiembre de 2024.,https://www.shutterstock.com/image-photo/asian-girl-tourist-portrait-amazon-600nw-2529035021.jpg
2060,"la expresión extática del viejo chamán que realiza su ritual de dar la bienvenida a los visitantes a su tribu dessana. ciudad de manaos, estado de amazonas, brasil 26 de octubre de 2024",https://www.shutterstock.com/image-photo/ecstatic-expression-old-shaman-performing-600nw-2522468555.jpg
2061,"kwamalasamutu, surinam - 24 de noviembre de 2016: un joven indígena con un gorro azul navega una canoa en un río en la selva tropical.",https://www.shutterstock.com/image-photo/kwamalasamutu-suriname-november-24-2016-600nw-2483585119.jpg
2062,foto de un chamán tribal vikingo haciendo magia oculta hablando en trance con ancestros antiguos sobre fondo de niebla oscura,https://www.shutterstock.com/image-photo/photo-viking-tribal-shaman-doing-600nw-2516166609.jpg
2063,"retrato de una joven con un perro malamute de alaska en el bosque contra el fondo de la naturaleza
",https://www.shutterstock.com/image-photo/portrait-young-woman-alaskan-malamute-600nw-1842752737.jpg
2064,"mujer amazónica con espada, mito escandinavo, mujer guerrera, baile",https://www.shutterstock.com/image-photo/amazon-woman-sword-scandinavian-myth-600nw-2296390265.jpg
2065,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2204595719.jpg
2067,"bangalore, india, 22 de abril de 2023:  una joven india satisfecha pidió comestibles en línea. revisión de los artículos entregados.  compras mensuales de comestibles. concepto de compra a distancia, servicio de entrega a domicilio.",https://www.shutterstock.com/image-photo/bangalore-india-22nd-april-2023-600nw-2292228345.jpg
2068,"sambas, indonesia - 6 de agosto de 2024: carnaval de ropa tejida de sambas al que asistieron varios grupos, desde niños hasta adultos, llevando ropa única e interesante",https://www.shutterstock.com/image-photo/sambas-indonesia-august-6-2024-600nw-2498871949.jpg
2069,"pebas, perú - 12 de diciembre de 2017: niños peruanos - habitantes de la selva amazónica jugando en un puerto a orillas de la amazonía amazónica, américa del sur.",https://www.shutterstock.com/image-photo/pebas-peru-dec-12-2017-600nw-2478523267.jpg
2070,"joven guerrera hermosa mujer vestida con ropa amazónica o guerrera medieval con ramo de flores en lugar de armas cerca del árbol de flores de cerezo en el jardín de primavera, paisaje pintoresco",https://www.shutterstock.com/image-photo/young-beautiful-warrior-girl-woman-600nw-2213311597.jpg
2071,"retrato de una bella joven morena con ropa y accesorios tribales aislada sobre fondo negro, tomando un selfie",https://www.shutterstock.com/image-photo/portrait-beautiful-young-brunette-woman-600nw-1484084594.jpg
2072,retrato de una mujer chamán africana.,https://www.shutterstock.com/image-photo/portrait-african-shaman-woman-600nw-754620097.jpg
2073,cerca de una cazadora de mujeres indias.,https://www.shutterstock.com/image-photo/close-indian-woman-hunternative-american-600nw-425478823.jpg
2075,"alalapadu, surinam - 18 de noviembre de 2016: un hombre indígena con un grande ramo de bananas en el cuello camina por un sendero en la selva amazónica surinamesa rodeado de vegetación silvestre",https://www.shutterstock.com/image-photo/alalapadu-suriname-november-18th-2016-600nw-2472010039.jpg
2077,mujer india retrato al aire libre. fondo con espacio de texto libre,https://www.shutterstock.com/image-photo/indian-woman-portrait-outdoors-background-600nw-423315682.jpg
2078,joven disfrazada de indio americano ,https://www.shutterstock.com/image-photo/young-woman-costume-american-indian-600nw-274963643.jpg
2079,una mujer india con un vestido vintage y una cucaracha roja se sienta en la arena contra un cielo gris.,https://www.shutterstock.com/image-photo/indian-woman-vintage-dress-red-600nw-2162540235.jpg
2081,"amazonia, perú - diciembre de 2017: madre con un niño pequeño en una honda en un pequeño pueblo en medio de la selva amazónica a orillas del río amazonas. amazonía. sudamérica",https://www.shutterstock.com/image-photo/amazonia-peru-december-2017-mother-600nw-2297484445.jpg
2082,hermosa chica chamánica tocando el tambor de marco de chamán en la naturaleza.,https://www.shutterstock.com/image-photo/beautiful-shamanic-girl-playing-on-600nw-2025090581.jpg
2083,atractiva mujer salvaje de boho en la playa,https://www.shutterstock.com/image-photo/attractive-wild-boho-woman-beach-600nw-441930046.jpg
2084,"el viejo chamán indígena del grupo étnico dessana da la bienvenida a los visitantes a su comunidad cerca de la ciudad de manaos. ciudad de manaos, estado de amazonas, brasil, 22 de octubre de 2024.",https://www.shutterstock.com/image-photo/old-indigenous-shaman-dessana-ethnic-600nw-2534247523.jpg
2085,retrato de una mujer chamán africana.,https://www.shutterstock.com/image-photo/portrait-african-shaman-woman-600nw-754620106.jpg
2086,"mujer latina con mirada sospechosa está nadando en el río san salvador rodeado de vegetación en palomino, la guajira, colombia ",https://www.shutterstock.com/image-photo/latin-woman-suspicious-look-swimming-600nw-1995889799.jpg
